R,u,n,:, ,0
0,0.09757142857142857
1,0.00014285714285714287
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.00028571428571428574
24,0.003857142857142857
25,0.019142857142857142
26,0.04071428571428572
27,0.075
28,0.11814285714285715
29,0.16414285714285715
30,0.20514285714285715
31,0.2601428571428571
32,0.2835714285714286
33,0.3931428571428571
34,0.30314285714285716
35,0.4277142857142857
36,0.45985714285714285
37,0.4002857142857143
38,0.5318571428571428
39,0.5301428571428571
40,0.555
41,0.5707142857142857
42,0.589
43,0.6042857142857143
44,0.6202857142857143
45,0.6324285714285715
46,0.6461428571428571
47,0.6597142857142857
48,0.6704285714285714
49,0.6804285714285714
50,0.6941428571428572
51,0.6975714285714286
52,0.7091428571428572
53,0.7137142857142857
54,0.7261428571428571
55,0.7307142857142858
56,0.7374285714285714
57,0.746
58,0.7494285714285714
59,0.7565714285714286
60,0.7597142857142857
61,0.7672857142857142
62,0.7687142857142857
63,0.7761428571428571
64,0.776
65,0.7848571428571428
66,0.7832857142857143
67,0.793
68,0.792
69,0.7998571428571428
70,0.7985714285714286
71,0.8041428571428572
72,0.8051428571428572
73,0.8108571428571428
74,0.8107142857142857
75,0.8165714285714286
76,0.8175714285714286
77,0.8214285714285714
78,0.8227142857142857
79,0.8261428571428572
80,0.8292857142857143
81,0.8322857142857143
82,0.8341428571428572
83,0.8382857142857143
84,0.838
85,0.841
86,0.8408571428571429
87,0.8464285714285714
88,0.8464285714285714
89,0.8491428571428571
90,0.8501428571428571
91,0.8532857142857143
92,0.854
93,0.8557142857142858
94,0.8565714285714285
95,0.8597142857142858
96,0.8591428571428571
97,0.8628571428571429
98,0.8632857142857143
99,0.8667142857142857
100,0.8671428571428571
101,0.8687142857142857
102,0.8702857142857143
103,0.872
104,0.8732857142857143
105,0.875
106,0.8754285714285714
107,0.8784285714285714
108,0.8777142857142857
109,0.881
110,0.8802857142857143
111,0.8825714285714286
112,0.8818571428571429
113,0.8842857142857142
114,0.8838571428571429
115,0.8854285714285715
116,0.885
117,0.8872857142857142
118,0.887
119,0.8887142857142857
120,0.889
121,0.89
122,0.8905714285714286
123,0.8925714285714286
124,0.8925714285714286
125,0.8947142857142857
126,0.8948571428571429
127,0.8964285714285715
128,0.8972857142857142
129,0.898
130,0.8991428571428571
131,0.9001428571428571
132,0.9001428571428571
133,0.9014285714285715
134,0.9015714285714286
135,0.902
136,0.9028571428571428
137,0.9034285714285715
138,0.9044285714285715
139,0.9047142857142857
140,0.9058571428571428
141,0.9065714285714286
142,0.907
143,0.9077142857142857
144,0.908
145,0.9088571428571428
146,0.9091428571428571
147,0.9094285714285715
148,0.9097142857142857
149,0.911
150,0.91
151,0.9125714285714286
152,0.9118571428571428
153,0.9128571428571428
154,0.9128571428571428
155,0.914
156,0.9132857142857143
157,0.9145714285714286
158,0.9148571428571428
159,0.9155714285714286
160,0.9157142857142857
161,0.9164285714285715
162,0.9161428571428571
163,0.9174285714285715
164,0.9175714285714286
165,0.9185714285714286
166,0.9181428571428571
167,0.9192857142857143
168,0.9191428571428572
169,0.9197142857142857
170,0.9195714285714286
171,0.92
172,0.9208571428571428
173,0.9211428571428572
174,0.9217142857142857
175,0.9224285714285714
176,0.9231428571428572
177,0.9232857142857143
178,0.9242857142857143
179,0.924
180,0.9252857142857143
181,0.9255714285714286
182,0.9258571428571428
183,0.9265714285714286
184,0.927
185,0.9285714285714286
186,0.928
187,0.9302857142857143
188,0.9291428571428572
189,0.9315714285714286
190,0.9305714285714286
191,0.9318571428571428
192,0.9314285714285714
193,0.9324285714285714
194,0.9324285714285714
195,0.933
196,0.9332857142857143
197,0.9331428571428572
198,0.9337142857142857
199,0.9338571428571428
Testing accuracy,0.9315
R,u,n,:, ,1
0,0.09785714285714285
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.002285714285714286
21,0.010714285714285714
22,0.02142857142857143
23,0.03757142857142857
24,0.06185714285714286
25,0.08428571428571428
26,0.10657142857142857
27,0.125
28,0.15114285714285713
29,0.16942857142857143
30,0.22985714285714287
31,0.19885714285714284
32,0.34085714285714286
33,0.25442857142857145
34,0.2924285714285714
35,0.32542857142857146
36,0.4322857142857143
37,0.3942857142857143
38,0.4665714285714286
39,0.462
40,0.49157142857142855
41,0.5115714285714286
42,0.5317142857142857
43,0.552
44,0.5687142857142857
45,0.5878571428571429
46,0.6035714285714285
47,0.6202857142857143
48,0.6344285714285715
49,0.6524285714285715
50,0.657
51,0.6815714285714286
52,0.681
53,0.6994285714285714
54,0.7061428571428572
55,0.7147142857142857
56,0.7264285714285714
57,0.7262857142857143
58,0.7417142857142857
59,0.7408571428571429
60,0.7522857142857143
61,0.7538571428571429
62,0.7635714285714286
63,0.7668571428571429
64,0.7721428571428571
65,0.7764285714285715
66,0.7811428571428571
67,0.7837142857142857
68,0.7891428571428571
69,0.793
70,0.798
71,0.7988571428571428
72,0.8058571428571428
73,0.8062857142857143
74,0.8108571428571428
75,0.815
76,0.8182857142857143
77,0.821
78,0.8254285714285714
79,0.8271428571428572
80,0.831
81,0.8332857142857143
82,0.8364285714285714
83,0.8371428571428572
84,0.8415714285714285
85,0.8435714285714285
