R,u,n,:, ,0
0,0.09042857142857143
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.008857142857142857
7,0.09157142857142857
8,0.2012857142857143
9,0.2955714285714286
10,0.3904285714285714
11,0.43857142857142856
12,0.5707142857142857
13,0.5875714285714285
14,0.6618571428571428
15,0.6714285714285714
16,0.7202857142857143
17,0.7477142857142857
18,0.7478571428571429
19,0.7768571428571428
20,0.7828571428571428
21,0.8074285714285714
22,0.804
23,0.8221428571428572
24,0.8378571428571429
25,0.8412857142857143
26,0.848
27,0.8565714285714285
28,0.8572857142857143
29,0.8681428571428571
30,0.8742857142857143
31,0.875
32,0.8798571428571429
33,0.8838571428571429
34,0.8887142857142857
35,0.8924285714285715
36,0.897
37,0.9018571428571428
38,0.9002857142857142
39,0.908
40,0.9081428571428571
41,0.9064285714285715
42,0.9101428571428571
43,0.9135714285714286
44,0.9141428571428571
45,0.9157142857142857
46,0.9187142857142857
47,0.9188571428571428
48,0.9197142857142857
49,0.922
50,0.9255714285714286
51,0.9267142857142857
52,0.9264285714285714
53,0.9284285714285714
54,0.9285714285714286
55,0.9298571428571428
56,0.9304285714285714
57,0.9311428571428572
58,0.9317142857142857
59,0.9332857142857143
60,0.9344285714285714
61,0.9358571428571428
62,0.9375714285714286
63,0.9375714285714286
64,0.9394285714285714
65,0.9402857142857143
66,0.9398571428571428
67,0.941
68,0.9431428571428572
69,0.9412857142857143
70,0.9434285714285714
71,0.9435714285714286
72,0.9445714285714286
73,0.9455714285714286
74,0.9455714285714286
75,0.9455714285714286
76,0.9452857142857143
77,0.9465714285714286
78,0.9467142857142857
79,0.9474285714285714
80,0.948
81,0.9484285714285714
82,0.9498571428571428
83,0.95
84,0.9501428571428572
85,0.9502857142857143
86,0.9511428571428572
87,0.9517142857142857
88,0.9524285714285714
89,0.9517142857142857
90,0.9527142857142857
91,0.953
92,0.9538571428571428
93,0.9537142857142857
94,0.9544285714285714
95,0.955
96,0.9547142857142857
97,0.955
98,0.9551428571428572
99,0.9557142857142857
Testing accuracy,0.95575
R,u,n,:, ,1
0,0.1
1,0.026
2,0.0
3,0.0
4,0.0
5,0.0
6,0.03942857142857143
7,0.137
8,0.25871428571428573
9,0.38042857142857145
10,0.40814285714285714
11,0.47
12,0.5422857142857143
13,0.5778571428571428
14,0.6125714285714285
15,0.6558571428571428
16,0.6648571428571428
17,0.7147142857142857
18,0.707
19,0.7427142857142857
20,0.7654285714285715
21,0.7741428571428571
22,0.7864285714285715
23,0.7915714285714286
24,0.8042857142857143
25,0.8117142857142857
26,0.8264285714285714
27,0.8382857142857143
28,0.8365714285714285
29,0.8555714285714285
30,0.8505714285714285
31,0.8552857142857143
32,0.8665714285714285
33,0.874
34,0.8761428571428571
35,0.8794285714285714
36,0.8871428571428571
37,0.8812857142857143
38,0.8918571428571429
39,0.8925714285714286
40,0.897
41,0.899
42,0.8975714285714286
43,0.9028571428571428
44,0.903
45,0.9061428571428571
46,0.9078571428571428
47,0.9102857142857143
48,0.9117142857142857
49,0.914
50,0.9138571428571428
51,0.9158571428571428
52,0.918
53,0.9171428571428571
54,0.919
55,0.9215714285714286
56,0.9227142857142857
57,0.9247142857142857
58,0.9268571428571428
59,0.9281428571428572
60,0.9307142857142857
61,0.9292857142857143
62,0.9321428571428572
63,0.9327142857142857
64,0.9342857142857143
65,0.9341428571428572
66,0.936
67,0.934
68,0.9381428571428572
69,0.9372857142857143
70,0.9385714285714286
71,0.939
72,0.9401428571428572
73,0.9391428571428572
74,0.9417142857142857
75,0.9418571428571428
76,0.9418571428571428
77,0.9424285714285714
78,0.9445714285714286
79,0.9445714285714286
80,0.945
81,0.9452857142857143
82,0.946
83,0.9464285714285714
84,0.9485714285714286
85,0.9485714285714286
86,0.9508571428571428
87,0.949
88,0.9497142857142857
89,0.9508571428571428
90,0.9508571428571428
91,0.9515714285714286
92,0.9515714285714286
93,0.9527142857142857
94,0.9522857142857143
95,0.9537142857142857
96,0.9541428571428572
97,0.9545714285714286
98,0.9551428571428572
99,0.9557142857142857
Testing accuracy,0.9565
